id,label,label_name,category,subcategory,channel,text,reason,source_note
632,0,정상,정상,은행정상알림,SMS,"[토스뱅크] 340,000원 출금 완료, 잔액 570만원 확인하세요",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
633,1,스팸_사기,광고성스팸,불법대출광고,SMS,"[케이캐시대부] 신용조회 없이 당일승인, 최대 1500만원. 문의 010-1382-9474","미등록 대부업 의심, '신용조회 없이' 문구, 무자격자 대상 고액 대출 미끼",신한카드 불법대출광고 유형 안내 페이지 패턴 참고
634,1,스팸_사기,광고성스팸,불법도박광고,SMS,"[로얄카지노] 가입머니 5만원 즉시지급! 신규가입시 최대 200만원 지급, 지금 바로 가입 hxxp://로얄카지노-579.com/６９４６","080 수신거부 번호 없음, 단축/변형 URL, 미신고 도박사이트, 고액 지급 미끼",방통위·KISA 문자스팸 통계(도박 유형 약 40%) 패턴 참고
635,1,스팸_사기,광고성스팸,불법도박광고,SMS,"[슈퍼토토] 가입머니 5만원 즉시지급! 신규가입시 최대 100만원 지급, 지금 바로 가입 hxxp://슈퍼토토-213.kr/8340","080 수신거부 번호 없음, 단축/변형 URL, 미신고 도박사이트, 고액 지급 미끼",방통위·KISA 문자스팸 통계(도박 유형 약 40%) 패턴 참고
636,1,스팸_사기,광고성스팸,불법대출광고,SMS,"🎉 [스마일캐피탈] 당일 즉시 입금, 최대 5000만원. 문의 010-8188-8697","미등록 대부업 의심, '신용조회 없이' 문구, 무자격자 대상 고액 대출 미끼",신한카드 불법대출광고 유형 안내 페이지 패턴 참고
637,0,정상,정상,은행정상알림,SMS,"[카카오뱅크] 체크카드 260,000원 승인. 가맹점: 쿠팡",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
638,1,스팸_사기,악성_해킹시도,카드발급사칭_스미싱,SMS,고객님 명의로 우리카드가 신규 발급 신청되었습니다. 본인이 아니라면 즉시 확인 hxxp://card-verify-kr-350.com/9333 🚨,"신청한 적 없는 카드 발급 안내, 확인을 명목으로 악성 링크 클릭 유도",KB Think 스미싱 대처법 페이지(신청한 적 없는 카드 스미싱) 패턴 참고
639,1,스팸_사기,사기_보이스피싱,소액결제사칭,SMS,[승인알림] 176천원 결제가 완료되었습니다. 본인이 아니라면 고객센터로 문의하세요 1588-5545,"허위 소액결제 문자로 불안감 조성 후 사기범이 안내하는 번호로 유도, 실제 결제 내역 없음",보안뉴스 경찰청 보이스피싱 사례(허위 소액결제 문자 유형) 패턴 참고
640,1,스팸_사기,광고성스팸,불법도박광고,SMS,"[코리아벳] 첫충 200% 이벤트! 신규가입시 최대 １００만원 지급, 지금 바로 가입 hxxp://코리아벳-608.kr/9781","080 수신거부 번호 없음, 단축/변형 URL, 미신고 도박사이트, 고액 지급 미끼",방통위·KISA 문자스팸 통계(도박 유형 약 40%) 패턴 참고
642,0,정상,정상,은행정상알림,SMS,"[신한은행] 고객님 계좌에서 390,000원이 출금되었습니다 (잔액 82만원)",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
644,1,스팸_사기,가짜채용,재택부업_리뷰알바사기,SMS,"재택으로 상품 리뷰만 작성하면 건당 10,000원! 하루 30분 투자로 월 250만원 가눙합니다. 지금 카톡 문의 @easymoney_job","선입금(상품구매 대금 선결제) 요구로 이어지는 경우 多, 비현실적 고수익 강조, 기업 정보 불명확",보안뉴스 추석 금융사기 예방 기사(부업 아르바이트/리뷰알바 사기) 패턴 참고
645,1,스팸_사기,사기_투자로맨스,가짜투자앱유도,SMS,[VIP리딩방] 무료체험 자리 얼마 안 남았어요. 50만원 넣고 바로 확인해보세요 hxxp://invest-vip-app-691.kr/6280,"공식 앱스토어가 아닌 링크로 앱 설치 유도, 초기 소액 출금으로 신뢰 형성 후 거액 유도",일반적 리딩방-가짜거래소 연계 사기 패턴 참고
646,1,스팸_사기,악성_해킹시도,택배사칭_스미싱,SMS,[경동택배] 송장번호(6627130592) 배송 지연으로 재배송 신청이 필요합니다. 확인: hxxp://경동택배-307.net/7088,"실제 주문내역 없음, 단축/변형 URL, 클릭 시 악성 앱 설치 유도",이스트시큐리티 알약 블로그·cashnote 스미싱 총정리 패턴 참고
647,1,스팸_사기,악성_해킹시도,공공기관사칭_스미싱,SMS,[안내#24] 2026년 2월분 교통법규위반이 접수되었습니다. 확인: hxxp://traffic-24check-551.xyz/6297,"실제 정부기관은 개인 URL 링크로 벌금 안내를 하지 않음, 가짜 정부사이트 유도",cashnote 스미싱 총정리(경찰청교통민원24 사칭 유형) 패턴 참고
648,0,정상,정상,은행정상알림,SMS,"[우리은행] 12일 자동이체 470,000원 출금 예정이오니 참고 바랍니다",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
649,1,스팸_사기,광고성스팸,불법도박광고,SMS,"[대박토토] 루징 캐시백 10%! 신규가입시 최대 50만원 지급, 지금 바로 가입 hxxp://대박토토-117.kr/2155","080 수신거부 번호 없음, 단축/변형 URL, 미신고 도박사이트, 고액 지급 미끼",방통위·KISA 문자스팸 통계(도박 유형 약 40%) 패턴 참고
650,1,스팸_사기,광고성스팸,로또번호_추천광고,SMS,[행운의숫자] 5회 연속 적중 기록 보유! 이번주 번호도 놓치지 마세요 hxxp://행운의숫자-920.xyz/3946,"확인 불가능한 당첨 이력 주장, 개인정보 입력 후 유료 결제로 유도하는 경우 많음",나무위키 스팸메일 문서의 로또번호 추천 사이트 광고 유형 참고
651,1,스팸_사기,광고성스팸,로또번호_추천광고,SMS,"[복권천재] 이번주 1등 당첨번호 무료공개! 지금까지 5회 연속 적중, 확인은 hxxp://복권천재-903.xyz/1930","확인 불가능한 당첨 이력 주장, 개인정보 입력 후 유료 결제로 유도하는 경우 많음",나무위키 스팸메일 문서의 로또번호 추천 사이트 광고 유형 참고
652,0,정상,정상,은행정상알림,SMS,"[우리은행] 체크카드 360,000원 승인. 가맹점: 올리브영",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
653,1,스팸_사기,악성_해킹시도,택배사칭_스미싱,SMS,[한진택배] 송장번호(2318593950) 주소 불일치로 물품 보관 중입니다. 확인: hxxp://한진택배-358.com/2656,"실제 주문내역 없음, 단축/변형 URL, 클릭 시 악성 앱 설치 유도",이스트시큐리티 알약 블로그·cashnote 스미싱 총정리 패턴 참고
654,0,정상,정상,은행정상알림,SMS,"[하나은행] 이체 190,000원 출금 처리완료. 잔액 952만원 남았습니다",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
655,0,정상,정상,정상택배안내,SMS,[CJ대한통운] 고객님의 상품이 배송 완료되었습니다. 송장번호: 787698157793,해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
656,0,정상,정상,은행정상알림,SMS,"[하나은행] 2일 자동이체 220,000원 출금 예정이오니 참고 바랍니다",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
657,1,스팸_사기,광고성스팸,로또번호_추천광고,SMS,"[1등예측단] 이번주 1등 당첨번호 무료공개! 지금까지 5회 연속 적중, 화긴은 hxxp://1등예측단-620.com/8832 📢","확인 불가능한 당첨 이력 주장, 개인정보 입력 후 유료 결제로 유도하는 경우 많음",나무위키 스팸메일 문서의 로또번호 추천 사이트 광고 유형 참고
658,1,스팸_사기,가짜채용,재택부업_리뷰알바사기,SMS,"📋 재택으로 상품 리뷰만 작성하면 건당 8,000원! 하루 30분 투자로 월 300만원 가능합니다. 지금 카톡 문의 @easymoney_job","선입금(상품구매 대금 선결제) 요구로 이어지는 경우 多, 비현실적 고수익 강조, 기업 정보 불명확",보안뉴스 추석 금융사기 예방 기사(부업 아르바이트/리뷰알바 사기) 패턴 참고
659,1,스팸_사기,사기_보이스피싱,소액결제사칭,SMS,[승인알림] 265천원 결제가 완료되었습니다. 본인이 아니라면 고객센터로 문의하세요 1588-5696,"허위 소액결제 문자로 불안감 조성 후 사기범이 안내하는 번호로 유도, 실제 결제 내역 없음",보안뉴스 경찰청 보이스피싱 사례(허위 소액결제 문자 유형) 패턴 참고
661,1,스팸_사기,광고성스팸,불법도박광고,SMS,"[메이저파크] 신규회원 콤프 지급! 신규가입시 최대 150만원 지급, 지금 바로 가입 hxxp://메이저파크-727.kr/2179","080 수신거부 번호 없음, 단축/변형 URL, 미신고 도박사이트, 고액 지급 미끼",방통위·KISA 문자스팸 통계(도박 유형 약 40%) 패턴 참고
662,0,정상,정상,은행정상알림,SMS,"[하나은행] 25일 자동이체 230,000원 출금 예정이오니 참고 바랍니다",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
663,0,정상,정상,은행정상알림,SMS,"[토스뱅크] 승인알림: 170,000원 결제(출금) 완료. 잔여 830만원",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
664,1,스팸_사기,가짜채용,통장대여_이체알바,SMS,"📋 [재택알바] 본인 명의 계좌만 빌려주시면 건당 10만원, 이체 심부름 알바 구합니다. 텔레그램으로 연랔주세요 @job６５６","통장 대여는 전자금융거래법 위반, 텔레그램 등 익명 메신저로만 소통, 실제로는 보이스피싱 자금 세탁에 이용",kbthink 이체알바 사기 안내(통장 대여 시 처벌 규정) 패턴 참고
665,1,스팸_사기,광고성스팸,불법대출광고,SMS,"[케이캐시대부] 신용조회 없이 당일승인, 최대 5000만원. 문의 ０１０-7479-8623","미등록 대부업 의심, '신용조회 없이' 문구, 무자격자 대상 고액 대출 미끼",신한카드 불법대출광고 유형 안내 페이지 패턴 참고
666,1,스팸_사기,사기_투자로맨스,가짜투자앱유도,SMS,🔥 [VIP리딩방] 제가 알려드린 전용 앱에 가입하시고 3O만원부터 넣어보세요. 첫 수익 나면 바로 출금 가능하니 걱정 마세요 :) 앱 설치: hxxp://invest-vip-app-470.top/8374,"공식 앱스토어가 아닌 링크로 앱 설치 유도, 초기 소액 출금으로 신뢰 형성 후 거액 유도",일반적 리딩방-가짜거래소 연계 사기 패턴 참고
667,1,스팸_사기,광고성스팸,불법도박광고,SMS,"[챔피언벳] 가입머니 5만원 즉시지급! 신규가입시 최대 100만원 지급, 지금 바로 가입 hxxp://챔피언벳-993.top/2180","080 수신거부 번호 없음, 단축/변형 URL, 미신고 도박사이트, 고액 지급 미끼",방통위·KISA 문자스팸 통계(도박 유형 약 40%) 패턴 참고
668,1,스팸_사기,사기_보이스피싱,소액결제사칭,SMS,"[승인알림] 345,000원 결제가 완료되었습니다. 본인이 아니라면 고객센터로 문의하세요 l588-1327","허위 소액결제 문자로 불안감 조성 후 사기범이 안내하는 번호로 유도, 실제 결제 내역 없음",보안뉴스 경찰청 보이스피싱 사례(허위 소액결제 문자 유형) 패턴 참고
669,1,스팸_사기,악성_해킹시도,택배사칭_스미싱,SMS,[로젠택배] 송장번호(2715599308) 주소 불일치로 물품 보관 중입니다. 확인: hxxp://로젠택배-769.net/4990,"실제 주문내역 없음, 단축/변형 URL, 클릭 시 악성 앱 설치 유도",이스트시큐리티 알약 블로그·cashnote 스미싱 총정리 패턴 참고
670,1,스팸_사기,광고성스팸,불법도박광고,SMS,"[대박토토] 첫충 200% 이벤트! 신규가입시 최대 100만원 지급, 지금 바로 가입 hxxp://대박토토-626.net/5025 📢","080 수신거부 번호 없음, 단축/변형 URL, 미신고 도박사이트, 고액 지급 미끼",방통위·KISA 문자스팸 통계(도박 유형 약 40%) 패턴 참고
671,1,스팸_사기,악성_해킹시도,카드발급사칭_스미싱,SMS,고객님 명의로 삼성카드가 신규 발급 신청되었습니다. 본인이 아니라면 즉시 확인 hxxp://card-verify-kr-555.kr/4073,"신청한 적 없는 카드 발급 안내, 확인을 명목으로 악성 링크 클릭 유도",KB Think 스미싱 대처법 페이지(신청한 적 없는 카드 스미싱) 패턴 참고
672,1,스팸_사기,광고성스팸,불법대출광고,SMS,"[빠른캐피탈] 무직자,저신용자 환영, 최대 3000만원. 문의 010-８３７６-9212","미등록 대부업 의심, '신용조회 없이' 문구, 무자격자 대상 고액 대출 미끼",신한카드 불법대출광고 유형 안내 페이지 패턴 참고
673,0,정상,정상,은행정상알림,SMS,"[신한은행] 320,000원 출금 완료, 잔액 724만원 확인하세요",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
674,1,스팸_사기,광고성스팸,불법도박광고,SMS,"[올인토토] 첫충 200% 이벤트! 신규가입시 최대 200만원 지급, 지금 바로 가입 hxxp://올인토토-342.xyz/5710","080 수신거부 번호 없음, 단축/변형 URL, 미신고 도박사이트, 고액 지급 미끼",방통위·KISA 문자스팸 통계(도박 유형 약 40%) 패턴 참고
675,0,정상,정상,은행정상알림,SMS,"[우리은행] 출금 450,000원 처리되었어요. 남은 잔액은 665만원",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
676,1,스팸_사기,광고성스팸,로또번호_추천광고,SMS,"[행운의숫자] 이번주 1등 당첨번호 무료공개! 지금까지 5회 연속 적중, 확인은 hxxp://행운의숫자-812.kr/7713","확인 불가능한 당첨 이력 주장, 개인정보 입력 후 유료 결제로 유도하는 경우 많음",나무위키 스팸메일 문서의 로또번호 추천 사이트 광고 유형 참고
678,1,스팸_사기,악성_해킹시도,청첩장_부고장사칭_스미싱,SMS,OOO님의 결혼식에 초대합니다. 모바일 부고장 확인하기 hxxp://mcard-invite-225.top/1956,"지인 사칭, 모바일 청첩장/부고장 클릭 유도 후 악성 앱 설치, 실제 지인 확인 불가",cashnote 스미싱 총정리(모바일청첩장 클릭 후 대출 피해) 패턴 참고
679,1,스팸_사기,가짜채용,통장대여_이체알바,SMS,"💼 [재택알바] 본인 명의 계좌만 빌려주시면 건당 5만원, 이체 심부름 알바 구합니다. 텔레그램으로 연락주세요 @job338","통장 대여는 전자금융거래법 위반, 텔레그램 등 익명 메신저로만 소통, 실제로는 보이스피싱 자금 세탁에 이용",kbthink 이체알바 사기 안내(통장 대여 시 처벌 규정) 패턴 참고
680,1,스팸_사기,사기_보이스피싱,검찰_금감원사칭,SMS,여기는 금융감독원입니다. 귀하의 명의로 대포통장이 개설되어 수사가 진행 중입니다. 자산보호를 위해 대출받은 5000만원을 안내하는 안전계좌로 즉시 이체하셔야 합니다.,"검찰·경찰·금감원은 안전계좌 이체를 요구하지 않음, 전화로 수사 고지 및 송금 요구",보안뉴스 경찰청 보이스피싱 최다피해유형 사례(기관사칭형) 패턴 참고
681,1,스팸_사기,악성_해킹시도,청첩장_부고장사칭_스미싱,SMS,장례식 안내드립니다. 참석 여부와 함께 부고장를 확인해주세요: hxxp://mcard-invite-572.com/67OO,"지인 사칭, 모바일 청첩장/부고장 클릭 유도 후 악성 앱 설치, 실제 지인 확인 불가",cashnote 스미싱 총정리(모바일청첩장 클릭 후 대출 피해) 패턴 참고
682,1,스팸_사기,악성_해킹시도,택배사칭_스미싱,SMS,[우체국택배] 송장번호(7070846808) 부재중으로 반송 예정입니다. 확인: hxxp://우체국택배-757.net/5642,"실제 주문내역 없음, 단축/변형 URL, 클릭 시 악성 앱 설치 유도",이스트시큐리티 알약 블로그·cashnote 스미싱 총정리 패턴 참고
683,0,정상,정상,정상택배안내,SMS,[우체국택배] 택배가 배송 완료되었어요. 송장번호: 248819905482,해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
684,0,정상,정상,은행정상알림,SMS,"[하나은행] 체크카드 240,000원 승인. 가맹점: 마켓컬리",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
685,0,정상,정상,은행정상알림,SMS,"[신한은행] 정기 자동이체 안내 - 25일 60,000원 출금될 예정이에요",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
686,1,스팸_사기,악성_해킹시도,카드발급사칭_스미싱,SMS,고객님 명의로 현대카드가 신규 발급 신청되었슴니다. 본인이 아니라면 즉시 확인 hxxp://card-verify-kr-995.kr/6456 🚨,"신청한 적 없는 카드 발급 안내, 확인을 명목으로 악성 링크 클릭 유도",KB Think 스미싱 대처법 페이지(신청한 적 없는 카드 스미싱) 패턴 참고
687,0,정상,정상,은행정상알림,SMS,"[카카오뱅크] 다가오는 10일, 100,000원이 자동으로 이체됩니다",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
688,1,스팸_사기,악성_해킹시도,공공기관사칭_스미싱,SMS,[안내#24] 2024년 11월분 교통법규위반이 접수되었습니다. 확인: hxxp://traffic-24check-853.com/8396,"실제 정부기관은 개인 URL 링크로 벌금 안내를 하지 않음, 가짜 정부사이트 유도",cashnote 스미싱 총정리(경찰청교통민원24 사칭 유형) 패턴 참고
690,0,정상,정상,은행정상알림,SMS,"[카카오뱅크] 정기 자동이체 안내 - 23일 70,000원 출금될 예정이에요",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
691,0,정상,정상,은행정상알림,SMS,"[카카오뱅크] 21일 자동이체 250,000원 출금 예정이오니 참고 바랍니다",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
692,1,스팸_사기,가짜채용,통장대여_이체알바,SMS,"[재택알바] 본인 명의 계좌만 빌려주시면 건당 8만원, 이체 심부름 알바 구합니다. 텔레그램으로 연락주세요 @job531 📋","통장 대여는 전자금융거래법 위반, 텔레그램 등 익명 메신저로만 소통, 실제로는 보이스피싱 자금 세탁에 이용",kbthink 이체알바 사기 안내(통장 대여 시 처벌 규정) 패턴 참고
694,1,스팸_사기,가짜채용,통장대여_이체알바,SMS,"📋 [재택알바] 본인 명의 계좌만 빌려주시면 건당 10만원, 이체 심부름 알바 구합니다. 텔레그램으로 연랔주세요 @job174","통장 대여는 전자금융거래법 위반, 텔레그램 등 익명 메신저로만 소통, 실제로는 보이스피싱 자금 세탁에 이용",kbthink 이체알바 사기 안내(통장 대여 시 처벌 규정) 패턴 참고
695,0,정상,정상,은행정상알림,SMS,"[신한은행] 정기 자동이체 안내 - 10일 100,000원 출금될 예정이에요",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
696,1,스팸_사기,사기_보이스피싱,소액결제사칭,SMS,"[결제알림] 643,000원 승인 완료. 본인 사용이 아니면 아래 번호로 즉시 연락주세요 1588-","허위 소액결제 문자로 불안감 조성 후 사기범이 안내하는 번호로 유도, 실제 결제 내역 없음",보안뉴스 경찰청 보이스피싱 사례(허위 소액결제 문자 유형) 패턴 참고
697,1,스팸_사기,악성_해킹시도,택배사칭_스미싱,SMS,[한진택배] 송장번호(9446146758) 결제 정보 확인이 필요합니다. 확인: hxxp://한진택배-923.top/6577 🚨,"실제 주문내역 없음, 단축/변형 URL, 클릭 시 악성 앱 설치 유도",이스트시큐리티 알약 블로그·cashnote 스미싱 총정리 패턴 참고
698,1,스팸_사기,광고성스팸,불법도박광고,SMS,"[프리미엄카지노] 매충 30% 상시지급! 신규가입시 최대 200만원 지급, 지금 바로 가입 hxxp://프리미엄카지노-155.top/1387","080 수신거부 번호 없음, 단축/변형 URL, 미신고 도박사이트, 고액 지급 미끼",방통위·KISA 문자스팸 통계(도박 유형 약 40%) 패턴 참고
699,1,스팸_사기,악성_해킹시도,공공기관사칭_스미싱,SMS,귀하의 차량이 2025년 7월 교통법규를 위반한 것으로 확인됩니다. 통지서 조회: hxxp://traffic-24check-119.com/2603,"실제 정부기관은 개인 URL 링크로 벌금 안내를 하지 않음, 가짜 정부사이트 유도",cashnote 스미싱 총정리(경찰청교통민원24 사칭 유형) 패턴 참고
700,0,정상,정상,은행정상알림,SMS,"[우리은행] 체크카드 120,000원 승인. 가맹점: 쿠팡",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
701,1,스팸_사기,광고성스팸,불법대출광고,SMS,"[행복저축은행(사칭)] 무직자,저신용자 환영, 최대 1000만원. 문의 010-4148-6046 📢","미등록 대부업 의심, '신용조회 없이' 문구, 무자격자 대상 고액 대출 미끼",신한카드 불법대출광고 유형 안내 페이지 패턴 참고
702,1,스팸_사기,악성_해킹시도,택배사칭_스미싱,SMS,[우체국택배] 송장번호(1968417475) 주소 불일치로 물품 보관 중입니다. 확인: hxxp://우체국택배-459.xyz/6134,"실제 주문내역 없음, 단축/변형 URL, 클릭 시 악성 앱 설치 유도",이스트시큐리티 알약 블로그·cashnote 스미싱 총정리 패턴 참고
703,1,스팸_사기,광고성스팸,불법대출광고,SMS,"[믿음저축] 정부지원 서민대출 사칭, 최대 3000만원. 문의 010-2199-2934","미등록 대부업 의심, '신용조회 없이' 문구, 무자격자 대상 고액 대출 미끼",신한카드 불법대출광고 유형 안내 페이지 패턴 참고
704,0,정상,정상,정부기관공식안내,SMS,[행정안전부] 재난문자: 오늘 오후 강풍 예보가 있으니 외출 시 유의하시기 바랍니다.,해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
705,1,스팸_사기,가짜채용,재택부업_리뷰알바사기,SMS,"재택으로 상품 리뷰만 작성하면 건당 8,000원! 하루 ３０분 투자로 월 300만원 가능합니다. 지금 카톡 문의 @review_job","선입금(상품구매 대금 선결제) 요구로 이어지는 경우 多, 비현실적 고수익 강조, 기업 정보 불명확",보안뉴스 추석 금융사기 예방 기사(부업 아르바이트/리뷰알바 사기) 패턴 참고
706,0,정상,정상,은행정상알림,SMS,"[토스뱅크] 고객님 계좌에서 140,000원이 출금되었습니다 (잔액 556만원)",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
707,1,스팸_사기,악성_해킹시도,카드발급사칭_스미싱,SMS,⚠️ 고객님 명의로 국민카드가 신규 발급 신청되었습니다. 본인이 아니라면 즉시 확인 hxxp://card-verify-kr-989.xyz/7800,"신청한 적 없는 카드 발급 안내, 확인을 명목으로 악성 링크 클릭 유도",KB Think 스미싱 대처법 페이지(신청한 적 없는 카드 스미싱) 패턴 참고
708,1,스팸_사기,광고성스팸,로또번호_추천광고,SMS,"[로또마스터] 이번주 1등 당첨번호 무료공개! 지금까지 5회 연속 적중, 확인은 hxxp://로또마스터-826.kr/5546","확인 불가능한 당첨 이력 주장, 개인정보 입력 후 유료 결제로 유도하는 경우 많음",나무위키 스팸메일 문서의 로또번호 추천 사이트 광고 유형 참고
709,0,정상,정상,정상택배안내,SMS,[한진택배] 고객님 상품 배송이 끝났습니다. 송장 조회: 250370087782,해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
710,1,스팸_사기,광고성스팸,불법도박광고,SMS,"[메이저파크] 출석체크 포인트 지급! 신규가입시 최대 200만원 지급, 지금 바로 가입 hxxp://메이저파크-658.com/1814","080 수신거부 번호 없음, 단축/변형 URL, 미신고 도박사이트, 고액 지급 미끼",방통위·KISA 문자스팸 통계(도박 유형 약 40%) 패턴 참고
711,1,스팸_사기,가짜채용,통장대여_이체알바,SMS,"[재택알바] 본인 명의 계좌만 빌려주시면 건당 8만원, 이체 심부름 알바 구합니다. 텔레그램으로 연락주세요 @job８７７ 📋","통장 대여는 전자금융거래법 위반, 텔레그램 등 익명 메신저로만 소통, 실제로는 보이스피싱 자금 세탁에 이용",kbthink 이체알바 사기 안내(통장 대여 시 처벌 규정) 패턴 참고
712,0,정상,정상,은행정상알림,SMS,"[국민은행] 체크카드 80,000원 승인. 가맹점: 쿠팡",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
713,0,정상,정상,정상택배안내,SMS,[롯데택배] 상품이 출고되어 배송을 시작합니다. 예상 도착일은 내일 오전입니다.,해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
714,1,스팸_사기,광고성스팸,불법대출광고,SMS,"[새희망대부] 정부지원 서민대출 사칭, 최대 1000만원. 문의 010-2953-1825","미등록 대부업 의심, '신용조회 없이' 문구, 무자격자 대상 고액 대출 미끼",신한카드 불법대출광고 유형 안내 페이지 패턴 참고
715,1,스팸_사기,사기_투자로맨스,가짜투자앱유도,SMS,"[VIP리딩방] 저만 아는 고수익 앱이에요. 30만원으로 시작해보세요, 앱은 여기서: hxxp://invest-vip-app-755.kr/5069","공식 앱스토어가 아닌 링크로 앱 설치 유도, 초기 소액 출금으로 신뢰 형성 후 거액 유도",일반적 리딩방-가짜거래소 연계 사기 패턴 참고
716,1,스팸_사기,광고성스팸,불법도박광고,SMS,"[프리미엄카지노] 첫충 200% 이벤트! 신규가입시 최대 100만원 지급, 지금 바로 가입 hxxp://프리미엄카지노-865.com/5289","080 수신거부 번호 없음, 단축/변형 URL, 미신고 도박사이트, 고액 지급 미끼",방통위·KISA 문자스팸 통계(도박 유형 약 40%) 패턴 참고
718,0,정상,정상,은행정상알림,SMS,"[우리은행] 고객님 계좌에서 40,000원이 출금되었습니다 (잔액 115만원)",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
719,1,스팸_사기,광고성스팸,불법도박광고,SMS,"[로얄카지노] 신규회원 콤프 지급! 신규가입시 최대 １５０만원 지급, 지금 바로 가입 hxxp://로얄카지노-632.kr/2419","080 수신거부 번호 없음, 단축/변형 URL, 미신고 도박사이트, 고액 지급 미끼",방통위·KISA 문자스팸 통계(도박 유형 약 40%) 패턴 참고
720,1,스팸_사기,사기_투자로맨스,가짜투자앱유도,SMS,🔥 [VIP리딩방] 제가 알려드린 전용 앱에 가입하시고 3O만원부터 넣어보세요. 첫 수익 나면 바로 출금 가눙하니 걱정 마세요 :) 앱 설치: hxxp://invest-vip-app-971.com/8993,"공식 앱스토어가 아닌 링크로 앱 설치 유도, 초기 소액 출금으로 신뢰 형성 후 거액 유도",일반적 리딩방-가짜거래소 연계 사기 패턴 참고
721,1,스팸_사기,광고성스팸,불법대출광고,SMS,"[빠른캐피탈] 신용조회 없이 당일승인, 최대 3000만원. 문의 ０１０-3228-7654","미등록 대부업 의심, '신용조회 없이' 문구, 무자격자 대상 고액 대출 미끼",신한카드 불법대출광고 유형 안내 페이지 패턴 참고
722,1,스팸_사기,가짜채용,재택부업_리뷰알바사기,SMS,"재택으로 상품 리뷰만 작성하면 건당 10,000원! 하루 30분 투자로 월 200만원 가능합니다. 지금 카톡 문의 @parttime_kr","선입금(상품구매 대금 선결제) 요구로 이어지는 경우 多, 비현실적 고수익 강조, 기업 정보 불명확",보안뉴스 추석 금융사기 예방 기사(부업 아르바이트/리뷰알바 사기) 패턴 참고
723,1,스팸_사기,사기_투자로맨스,투자리딩방,SMS,"[마스터리딩방] 삼성자산운용(사칭) 마스터 리딩방입니다. 전문가가 직접 매수/매도 신호를 드리며, 이번 주 수익률 7OO% 인증 종목 공개! 지금 무료 입장하세요.","비공식 오픈채팅방 운영, 비현실적 수익률 인증 캡처, 이후 유료방/투자앱 설치 유도",보안뉴스 추석 금융사기 예방 기사(투자리딩방 피해 규모) 패턴 참고
724,0,정상,정상,은행정상알림,SMS,"[우리은행] 체크카드 140,000원 승인. 가맹점: 올리브영",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
725,0,정상,정상,은행정상알림,SMS,"[토스뱅크] 체크카드 390,000원 승인. 가맹점: 무신사",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
