id,label,label_name,category,subcategory,channel,text,reason,source_note
158,1,스팸_사기,광고성스팸,불법대출광고,SMS,"[직장인우대론] 서류 없이 전화상담만으로 심 사, 최대 2000만원. 문의 010-7065-4715 🎉","미등록 대부업 의심, '신용조회 없이' 문구, 무자격자 대상 고액 대출 미끼",신한카드 불법대출광고 유형 안내 페이지 패턴 참고
159,0,정상,정상,쇼핑주문확인,이메일,"제목: [무신사] 주문이 정상적으로 완료되었습니다
본문: 주문번호 339541, 결제금액 190,000원. 배송 조회는 마이페이지에서 확인 가능합니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
162,0,정상,정상,은행정상알림,SMS,"[토스뱅크] 자동이체 예정 안내: 12일 480,000원 출금 예정입니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
164,1,스팸_사기,악성_해킹시도,청첩장_부고장사칭_스미싱,SMS,OOO님의  결혼식에 초대합니다. 모바일 청첩장 확인하기 hxxp://mcard-invite-964.kr/7784 🔥,"지인 사칭, 모바일 청첩장/부고장 클릭 유도 후 악성 앱 설치, 실제 지인 확인 불가",cashnote 스미싱 총정리(모바일청첩장 클릭 후 대출 피해) 패턴 참고
165,1,스팸_사기,가짜채용,통장대여_이체알바,이메일,"제목: 이체 심부름 알바 모집 안내
본문: 본인 명의 계좌만 빌려주시면 건당 15만 원, 이체 심부름 알바 구합니다. 텔레그램으로 연락주 세요 @job623 📢","통장 대여는 전자금융거래법 위반, 텔레그램 등 익명 메신저로만 소통, 실제로는 보이스피싱 자금 세탁에 이용",kbthink 이체알바 사기 안내(통장 대여 시 처벌 규정) 패턴 참고
166,1,스팸_사기,광고성스팸,불법도박광고,SMS,"[머니라인] 출석체크 포인트 지급! 신규가입시 최대  150만 원 지급, 지금 바로 가입 hxxp://머니라인-231.kr/9654 💸","080 수신거부 번호 없음, 단축/변형 URL, 미신고 도박사이트, 고액 지급 미끼",방통위·KISA 문자스팸 통계(도박 유형 약 40%) 패턴 참고
167,1,스팸_사기,광고성스팸,로또번호_추천광고,SMS,"[복권천재] 이번주 l등  당첨번호 무료공개! 지금까지 3회 연속 적중, 확인은 hxxp://복권천재-755.top/7627","확인 불가능한 당첨 이력 주장, 개인정보 입력 후 유료 결제로 유도하는 경우 많음",나무위키 스팸메일 문서의 로또번호 추천 사이트 광고 유형 참고
169,0,정상,정상,쇼핑주문확인,이메일,"제목: [쿠팡] 주문이 정상적으로 완료되었습니다
본문: 주문번호 237109, 결제금액 160,000원. 배송 조회는 마이페이지에서 확인 가능합니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
170,1,스팸_사기,악성_해킹시도,계정정보탈취_피싱메일,이메일,"제목: [구글 보안경고] 고객님의 계정에서 비정상적인 로그인이 감지되었습니다
본문: 아래 링크에서 본인 확인 후 비밀 번호를 재설정하지 않으면 24시간 내 계정이 정지됩니다. hxxp://구글-account-verify-491.com/8602 ","긴급성을 강조한 계정 정지 협박, 공식 도메인이 아닌 유사(타이포스쿼팅) URL, 개인정보 입력 유도",일반적 피싱메일 수법(계정 정지 협박형) 패턴 참고
171,0,정상,정상,쇼핑주문확인,이메일,"제목: [29CM] 주문이 정상적으로 완료되었습니다
본문: 주문번호 394086, 결제금액 130,000원. 배송 조회는 마이페이지에서 확인 가능합니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
172,0,정상,정상,정상택배안내,SMS,[우체국택배] 고객님의 상품이 배송 완료되었습니다. 송장번호: 183348947835,해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
173,0,정상,정상,쇼핑주문확인,이메일,"제목: [무신사] 주문이 정상적으로 완료되었습니다
본문: 주문번호 518145, 결제금액 20,000원. 배송 조회는 마이페이지에서 확인 가능합니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
174,1,스팸_사기,가짜채용,통장대여_이체알바,SMS,"[재택알 바] 본인 명의 계좌만 빌려주 시면 건당 15만 원, 이체 심부름 알바 구합 니다. 텔레그램으로 연랔 주세요 @job164","통장 대여는 전자금융거래법 위반, 텔레그램 등 익명 메신저로만 소통, 실제로는 보이스피싱 자금 세탁에 이용",kbthink 이체알바 사기 안내(통장 대여 시 처벌 규정) 패턴 참고
176,0,정상,정상,업무이메일,이메일,"제목: 4분기 실적 보고서 검토 요청
본문: 다음 회의는 화요일 오후 2시에 진행될 예정이며, 회의실은 추후 안내드리겠습니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
177,0,정상,정상,쇼핑주문확인,이메일,"제목: [마켓컬리] 주문이 정상적으로 완료되었습니다
본문: 주문번호 955958, 결제금액 200,000원. 배송 조회는 마이페이지에서 확인 가능합니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
178,1,스팸_사기,가짜채용,통장대여_이체알바,SMS,"[재택알바] 본인 명의 계좌만 빌려주시면 건당 5만원, 이체 심부름 알바  구합니다. 텔레그램으로 연랔주세요 @job136 💼 ✅","통장 대여는 전자금융거래법 위반, 텔레그램 등 익명 메신저로만 소통, 실제로는 보이스피싱 자금 세탁에 이용",kbthink 이체알바 사기 안내(통장 대여 시 처벌 규정) 패턴 참고
179,0,정상,정상,쇼핑주문확인,이메일,"제목: [마켓컬리] 주문이 정상적으로 완료되었습니다
본문: 주문번호 761473, 결제금액 160,000원. 배송 조회는 마이페이지에서 확인 가능합니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
180,0,정상,정상,쇼핑주문확인,이메일,"제목: [마켓컬리] 주문이 정상적으로 완료되었습니다
본문: 주문번호 678718, 결제금액 110,000원. 배송 조회는 마이페이지에서 확인 가능합니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
181,0,정상,정상,은행정상알림,SMS,"[우리은행] 380,000원 출금되었습니다. 잔액 269만원",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
182,0,정상,정상,은행정상알림,SMS,"[토스뱅크] 자동이체 예정 안내: 7일 40,000원 출금 예정입니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
183,1,스팸_사기,사기_보이스피싱,소액결제사칭,SMS,"[승인알림] 2 00 ,000원 결제가 완료되었습니다. 본인 이  아니라면 고객센터로 문의하세요 158 8-6723 💸","허위 소액결제 문자로 불안감 조성 후 사기범이 안내하는 번호로 유도, 실제 결제 내역 없음",보안뉴스 경찰청 보이스피싱 사례(허위 소액결제 문자 유형) 패턴 참고
184,1,스팸_사기,광고성스팸,불법대출광고,SMS,"[국민든든대부] 서류 없이 전화상담만으로 심사, 최대 3000만 원. 문의 010-6578-2204","미등록 대부업 의심, '신용조회 없이' 문구, 무자격자 대상 고액 대출 미끼",신한카드 불법대출광고 유형 안내 페이지 패턴 참고
185,1,스팸_사기,가짜채용,가짜채용_링크드인DM,이메일,"제목: Exciting Remote Opportunity - Im mediate Star t (#２１３５) 💼
본문: 귀하의 프로필을 보고 스카우트 제안드립 니다. 지원하신 적 없 으시더라도 고급 인재 풀에서 선별되었슴니다. 아래 링크에서 개인정보와 계좌를 등록 해주세요.","지원한 적 없는데 먼저 연락, 좋은 조건 강조, 개인정보·계좌정보를 채용 초기 단계에서 요구","lock.pub 가짜채용사기 안내(지원한 적 없는 연락, 개인정보 수집) 패턴 참고"
186,1,스팸_사기,악성_해킹시도,계정정보탈취_피싱메일,이메일,"제목: [애플 보안경고] 고객님의 계정에서 비정상적인 로그인이 감지되었습니다
본문: 아래 링크에서 본인 확인 후  비밀번호를 재설정하지 않으면 24시간 내 계정이 정지됩니다. hxx p://애플-account-verify-444.xyz/3099 💸","긴급성을 강조한 계정 정지 협박, 공식 도메인이 아닌 유사(타이포스쿼팅) URL, 개인정보 입력 유도",일반적 피싱메일 수법(계정 정지 협박형) 패턴 참고
187,0,정상,정상,은행정상알림,SMS,"[하나은행] 자동이체 예정 안내: 13일 80,000원 출금 예정입니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
188,1,스팸_사기,사기_투자로맨스,가짜투자앱유도,SMS,[VIP리딩방] 제가 알려드린 전용 앱에  가입하시고 30만 원부터 넣어보세요. 첫 수익 나면 바로 출금 가눙하니 걱정 마 세요 :) 앱 설치: hxxp://invest-vip-app-667.kr/4089,"공식 앱스토어가 아닌 링크로 앱 설치 유도, 초기 소액 출금으로 신뢰 형성 후 거액 유도",일반적 리딩방-가짜거래소 연계 사기 패턴 참고
189,0,정상,정상,은행정상알림,SMS,"[카카오뱅크] 140,000원 출금되었습니다. 잔액 216만원",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
190,1,스팸_사기,광고성스팸,불법의약품광고,이메일,"제목: 병원처방전  없이 구매 가능한 발기부전치료제 안내
본문: 해외직 구로 저렴하게! 배송비 무료, 오늘만 40% 할인","처방전 없는 전문의약품 판매, 출처불명 해외직구 사이트",나무위키 스팸메일 문서의 불법 의약품 사이트 광고 유형 참고
191,0,정상,정상,쇼핑주문확인,이메일,"제목: [29CM] 주문이 정상적으로 완료되었습니다
본문: 주문번호 619913, 결제금액 130,000원. 배송 조회는 마이페이지에서 확인 가능합니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
193,1,스팸_사기,광고성스팸,불법도박광고,SMS,"[황금벳] 신규회원 콤프 지급! 신규가 입시 최대 200만원 지급, 지금 바로 가입 hxxp ://황금벳-675.xyz/20 38 🎉","080 수신거부 번호 없음, 단축/변형 URL, 미신고 도박사이트, 고액 지급 미끼",방통위·KISA 문자스팸 통계(도박 유형 약 40%) 패턴 참고
194,1,스팸_사기,가짜채용,재택부업_리뷰알바사기,SMS,"재택으로 상품 리뷰만 작성하면 건당 20,000원! 하루 30분 투자로 월 150만 원 가눙합니다. 지금 카톡 문의 @review _job","선입금(상품구매 대금 선결제) 요구로 이어지는 경우 多, 비현실적 고수익 강조, 기업 정보 불명확",보안뉴스 추석 금융사기 예방 기사(부업 아르바이트/리뷰알바 사기) 패턴 참고
195,1,스팸_사기,가짜채용,가짜채용_링크드인DM,이메일,"제목: Exciting Remote Opportunity - Immediate Sta rt (#8517) 💼
본문: 귀하의 프로필을 보고 스카우트 제안드 립니다. 지원하신 적 없으시더라도 고급 인재풀에서 선별되었습니다. 아래 링크에 서 개인정보와 계좌를 등록해주세요. 📢","지원한 적 없는데 먼저 연락, 좋은 조건 강조, 개인정보·계좌정보를 채용 초기 단계에서 요구","lock.pub 가짜채용사기 안내(지원한 적 없는 연락, 개인정보 수집) 패턴 참고"
196,0,정상,정상,쇼핑주문확인,이메일,"제목: [쿠팡] 주문이 정상적으로 완료되었습니다
본문: 주문번호 575225, 결제금액 140,000원. 배송 조회는 마이페이지에서 확인 가능합니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
197,0,정상,정상,은행정상알림,SMS,"[카카오뱅크] 자동이체 예정 안내: 25일 50,000원 출금 예정입니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
198,0,정상,정상,학교공지,SMS,[OO초등학교] 8월 7일은 학부모 상담주간입니다. 신청은 알림장 앱에서 해주세요.,해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
199,0,정상,정상,은행정상알림,SMS,"[우리은행] 체크카드 320,000원 승인. 가맹점: 올리브영",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
200,1,스팸_사기,악성_해킹시도,택배사칭_스미싱,SMS,[롯데택배] 송장번호(2184508132) 부재중으로 반송 예정입니다. 확인 : hxxp://롯데택배-888.net/7143 ⚠️,"실제 주문내역 없음, 단축/변형 URL, 클릭 시 악성 앱 설치 유도",이스트시큐리티 알약 블로그·cashnote 스미싱 총정리 패턴 참고
201,0,정상,정상,쇼핑주문확인,이메일,"제목: [쿠팡] 주문이 정상적으로 완료되었습니다
본문: 주문번호 163865, 결제금액 70,000원. 배송 조회는 마이페이지에서 확인 가능합니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
202,1,스팸_사기,광고성스팸,불법도박광고,SMS,"[챔피언벳] 루징 캐시백 10%! 신규가입시 최대 150만원  지급, 지금 바로 가입 hxxp://챔피언벳-475 .xyz/9 802","080 수신거부 번호 없음, 단축/변형 URL, 미신고 도박사이트, 고액 지급 미끼",방통위·KISA 문자스팸 통계(도박 유형 약 40%) 패턴 참고
203,0,정상,정상,은행정상알림,SMS,"[토스뱅크] 체크카드 470,000원 승인. 가맹점: 29CM",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
204,0,정상,정상,쇼핑주문확인,이메일,"제목: [무신사] 주문이 정상적으로 완료되었습니다
본문: 주문번호 406425, 결제금액 100,000원. 배송 조회는 마이페이지에서 확인 가능합니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
205,0,정상,정상,쇼핑주문확인,이메일,"제목: [쿠팡] 주문이 정상적으로 완료되었습니다
본문: 주문번호 593612, 결제금액 190,000원. 배송 조회는 마이페이지에서 확인 가능합니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
206,0,정상,정상,정상택배안내,SMS,[롯데택배] 고객님의 상품이 배송 완료되었습니다. 송장번호: 390758827535,해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
207,0,정상,정상,업무이메일,이메일,"제목: 6월 정기회의 일정 안내
본문: 안녕하세요 임하준 대리님, 요청하신 자료 검토 후 회신드립니다. 궁금하신 점 있으시면 편하게 연락주세요.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
208,0,정상,정상,업무이메일,이메일,"제목: 10월 정기회의 일정 안내
본문: 다음 회의는 화요일 오후 2시에 진행될 예정이며, 회의실은 추후 안내드리겠습니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
209,1,스팸_사기,가짜채용,현금수거책_고액알바,SMS,💼 단순 심부름 업무로 일당 30만원 드립니다. 대전 인근 지정 장소에서 현금이 든 쇼핑백을 수거해 전달만 하시면 됩니다. 경력/면접 없이 바로 시 작 가 능 📢,"비대면 채용, 현금 운반이라는 비정상적 업무, 고액 일당 대비 매우 단순한 업무 내용",정책브리핑·잡플래닛 고액알바 위험성 안내 패턴 참고
210,1,스팸_사기,악성_해킹시도,계정정보탈취_피싱메일,이메일,"제목: [토스 보안경고] 고객님의 계정에서 비정상적인 로그인이 감지되었습니다
본문: 아래 링크에서 본 인 확인 후 비밀 번호를 재설정하지 않으면 24시간 내 계정이 정지됩니다. hxxp://토스-account-verify-77 6.net/9378 ⚠️","긴급성을 강조한 계정 정지 협박, 공식 도메인이 아닌 유사(타이포스쿼팅) URL, 개인정보 입력 유도",일반적 피싱메일 수법(계정 정지 협박형) 패턴 참고
212,0,정상,정상,정상택배안내,SMS,[롯데택배] 고객님의 상품이 배송 완료되었습니다. 송장번호: 414564751468,해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
213,1,스팸_사기,광고성스팸,불법대출광고,SMS,"[행운대부 ] 신용조회 없이 당일승인, 최대 1500만 원. 문의 OlO-6 843 -9562","미등록 대부업 의심, '신용조회 없이' 문구, 무자격자 대상 고액 대출 미끼",신한카드 불법대출광고 유형 안내 페이지 패턴 참고
214,1,스팸_사기,광고성스팸,불법대출광고,SMS,"📢 [직장인우대론] 카드론 대환 특별상품, 최대 3000 만원. 문의 010-1031-885 5","미등록 대부업 의심, '신용조회 없이' 문구, 무자격자 대상 고액 대출 미끼",신한카드 불법대출광고 유형 안내 페이지 패턴 참고
215,1,스팸_사기,가짜채용,가짜채용_링크드인DM,이메일,"제목: Exciting Remote Opp ortunity - I mmediate Start (#7071)
본문: 귀하의 프로필을 보고 스카우트 제안드립니다. 지 원하신 적 없 으시더라도 고급 인재풀에서 선별되었습니다. 아래  링크에서 개인정보와 계좌를 등록해주세요. ✅","지원한 적 없는데 먼저 연락, 좋은 조건 강조, 개인정보·계좌정보를 채용 초기 단계에서 요구","lock.pub 가짜채용사기 안내(지원한 적 없는 연락, 개인정보 수집) 패턴 참고"
216,1,스팸_사기,광고성스팸,불법도박광고,SMS,"[빅토리벳] 루징 캐시백 10%! 신규가입시 최대 200만 원 지급, 지금 바로 가입 hxxp://빅토리벳 -511.xyz/3602","080 수신거부 번호 없음, 단축/변형 URL, 미신고 도박사이트, 고액 지급 미끼",방통위·KISA 문자스팸 통계(도박 유형 약 40%) 패턴 참고
217,0,정상,정상,은행정상알림,SMS,"[국민은행] 자동이체 예정 안내: 6일 10,000원 출금 예정입니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
218,0,정상,정상,학교공지,SMS,[OO초등학교] 12월 25일은 학부모 상담주간입니다. 신청은 알림장 앱에서 해주세요.,해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
219,1,스팸_사기,가짜채용,가짜채용_링크드인DM,이메일,"제목: Exciting Remote Opportunity - Immediate Start (#6915) ✅
본문: 귀하의 프로필을 보고 스카우트 제안드립니다. 지원하신 적 없으시더라도 고급 인재풀에서 선별되었 습니다. 아래 링크 에서 개인정보와 계좌를 등록해주세요. 📢","지원한 적 없는데 먼저 연락, 좋은 조건 강조, 개인정보·계좌정보를 채용 초기 단계에서 요구","lock.pub 가짜채용사기 안내(지원한 적 없는 연락, 개인정보 수집) 패턴 참고"
220,1,스팸_사기,사기_보이스피싱,소액결제사칭,SMS,"[승인알림] 410,000원 결 제가 완료되었슴니 다. 본인이 아니라면 고객센터로 문의 하세요 1588-8983","허위 소액결제 문자로 불안감 조성 후 사기범이 안내하는 번호로 유도, 실제 결제 내역 없음",보안뉴스 경찰청 보이스피싱 사례(허위 소액결제 문자 유형) 패턴 참고
221,1,스팸_사기,악성_해킹시도,청첩장_부고장사칭_스미싱,SMS,OOO님의 장례식에 초대합니다. 모바일 부고장  확인하기 hxx p://mcard-invite-5l3.net/7495,"지인 사칭, 모바일 청첩장/부고장 클릭 유도 후 악성 앱 설치, 실제 지인 확인 불가",cashnote 스미싱 총정리(모바일청첩장 클릭 후 대출 피해) 패턴 참고
222,0,정상,정상,은행정상알림,SMS,"[카카오뱅크] 체크카드 350,000원 승인. 가맹점: 올리브영",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
223,0,정상,정상,업무이메일,이메일,"제목: 4분기 실적 보고서 검토 요청
본문: 안녕하세요 김민준 대리님, 요청하신 자료 검토 후 회신드립니다. 궁금하신 점 있으시면 편하게 연락주세요.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
224,1,스팸_사기,사기_보이스피싱,검찰_금감원사칭,SMS,여기 는 금융결제원(사칭)입니다. 귀하의 명의로 대포통장이 개설되어 수 사가 진행 중입니다. 자산보호를 위해 ㄷㅐ출받은 10000만 원을 안내하는 안전계좌로 즉시 이체하셔야 합니다. ✅,"검찰·경찰·금감원은 안전계좌 이체를 요구하지 않음, 전화로 수사 고지 및 송금 요구",보안뉴스 경찰청 보이스피싱 최다피해유형 사례(기관사칭형) 패턴 참고
225,0,정상,정상,쇼핑주문확인,이메일,"제목: [쿠팡] 주문이 정상적으로 완료되었습니다
본문: 주문번호 285958, 결제금액 140,000원. 배송 조회는 마이페이지에서 확인 가능합니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
228,1,스팸_사기,악성_해킹시도,정부기관_환급사칭_피싱,이메일,"제목: [근로복지공단] 2 026년 환급금 지급 안내 🚨
본문: 환급 대상으로 화긴되어 안내드 립니다. 아래 링크에서 계좌정보를 입력하시면 3일 내 환급됩니다. hxxp://근로복지공단-refund-kr-194.kr/2874","정부기관은 이메일/문자로 계좌정보 입력을 요구하지 않음, 가짜 정부 도메인",정부기관 사칭 스미싱/피싱 공통 패턴(공공기관 사칭 60% 비중) 참고
231,1,스팸_사기,악성_해킹시도,택배사칭_스미싱,SMS,[우체국택배] 송장번호(2726688324) 배송 지연으로  재배송 신청이 필요합니다. 확인: hxxp://우체국택배-265.top/9708 ⚠️,"실제 주문내역 없음, 단축/변형 URL, 클릭 시 악성 앱 설치 유도",이스트시큐리티 알약 블로그·cashnote 스미싱 총정리 패턴 참고
232,0,정상,정상,은행정상알림,SMS,"[국민은행] 체크카드 320,000원 승인. 가맹점: 29CM",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
233,1,스팸_사기,악성_해킹시도,청첩장_부고장사칭_스미싱,SMS,🔒 OOO님의 장례식에 초대합니다. 모바일 부고장 확인하기 hxxp://mcard-invite-520.xyz/7958 ,"지인 사칭, 모바일 청첩장/부고장 클릭 유도 후 악성 앱 설치, 실제 지인 확인 불가",cashnote 스미싱 총정리(모바일청첩장 클릭 후 대출 피해) 패턴 참고
234,1,스팸_사기,가짜채용,재택부업_리뷰알바사기,SMS,재택으로 상 품 리뷰만 작성하면 건당 25천원! 하루 30분 투자로 월 300만 원 가능합니다. 지금 카 톡 문의 @review_job 📢,"선입금(상품구매 대금 선결제) 요구로 이어지는 경우 多, 비현실적 고수익 강조, 기업 정보 불명확",보안뉴스 추석 금융사기 예방 기사(부업 아르바이트/리뷰알바 사기) 패턴 참고
235,0,정상,정상,은행정상알림,SMS,"[국민은행] 체크카드 80,000원 승인. 가맹점: 올리브영",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
237,1,스팸_사기,사기_보이스피싱,소액결제사칭,SMS,"[승인알 림] 549,000 원 결제가 완료되었습니다. 본인이 아니라면 고객센터로 문의하세요 1588-739 0 ⚠️","허위 소액결제 문자로 불안감 조성 후 사기범이 안내하는 번호로 유도, 실제 결제 내역 없음",보안뉴스 경찰청 보이스피싱 사례(허위 소액결제 문자 유형) 패턴 참고
238,1,스팸_사기,광고성스팸,로또번호_추천광고,SMS,"[1등예 측단] 이번주 1등 당첨번호 무료공개! 지금까지 5회 연속 적중, 화긴은 hxxp://1등예측단-272.kr/2885 ","확인 불가능한 당첨 이력 주장, 개인정보 입력 후 유료 결제로 유도하는 경우 많음",나무위키 스팸메일 문서의 로또번호 추천 사이트 광고 유형 참고
240,1,스팸_사기,광고성스팸,불법도박광고,SMS,"📢 [슈퍼토토 ] 루징 캐시백 １０%! 신규가입시 최대 150만 원 지급, 지금 바로 가입 hxx p://슈퍼토토-118.net/2523 ⚠️","080 수신거부 번호 없음, 단축/변형 URL, 미신고 도박사이트, 고액 지급 미끼",방통위·KISA 문자스팸 통계(도박 유형 약 40%) 패턴 참고
241,0,정상,정상,은행정상알림,SMS,"[우리은행] 자동이체 예정 안내: 22일 400,000원 출금 예정입니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
242,0,정상,정상,쇼핑주문확인,이메일,"제목: [마켓컬리] 주문이 정상적으로 완료되었습니다
본문: 주문번호 891346, 결제금액 110,000원. 배송 조회는 마이페이지에서 확인 가능합니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
243,0,정상,정상,쇼핑주문확인,이메일,"제목: [올리브영] 주문이 정상적으로 완료되었습니다
본문: 주문번호 919397, 결제금액 150,000원. 배송 조회는 마이페이지에서 확인 가능합니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
244,0,정상,정상,은행정상알림,SMS,"[하나은행] 60,000원 출금되었습니다. 잔액 595만원",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
245,0,정상,정상,은행정상알림,SMS,"[우리은행] 480,000원 출금되었습니다. 잔액 491만원",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
246,1,스팸_사기,가짜채용,통장대여_이체알바,SMS,"✅ [재택알바] 본 인 명의 계좌만  빌려주시면 건당 10만원 , 이 체 심부름 알바 구합니다. 텔레그램으로 연랔주세 요 @job819 📢","통장 대여는 전자금융거래법 위반, 텔레그램 등 익명 메신저로만 소통, 실제로는 보이스피싱 자금 세탁에 이용",kbthink 이체알바 사기 안내(통장 대여 시 처벌 규정) 패턴 참고
247,0,정상,정상,쇼핑주문확인,이메일,"제목: [29CM] 주문이 정상적으로 완료되었습니다
본문: 주문번호 900716, 결제금액 140,000원. 배송 조회는 마이페이지에서 확인 가능합니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
248,1,스팸_사기,가짜채용,현금수거책_고액알바,SMS,단순 심부름 업무로 일당 30만 원 드립니다 . 인천 인근 지정 장소에서 현금이 든 쇼핑백을 수거해 전달만 하시면 됩니다. 경력/면접 없이 바로 시작 가눙,"비대면 채용, 현금 운반이라는 비정상적 업무, 고액 일당 대비 매우 단순한 업무 내용",정책브리핑·잡플래닛 고액알바 위험성 안내 패턴 참고
249,0,정상,정상,쇼핑주문확인,이메일,"제목: [29CM] 주문이 정상적으로 완료되었습니다
본문: 주문번호 830118, 결제금액 160,000원. 배송 조회는 마이페이지에서 확인 가능합니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
251,1,스팸_사기,악성_해킹시도,정부기관_환급사칭_피싱,이메일,"제목: [국세청] 2026년 환급금 지급 안내
본문: 환급 대상 으로 확인되어 안내드립니다. 아래 링크에서 계좌정보를 입력하 시면 3일 내 환급됩니다. hxxp://국세청-r efund-kr -392.net /6305","정부기관은 이메일/문자로 계좌정보 입력을 요구하지 않음, 가짜 정부 도메인",정부기관 사칭 스미싱/피싱 공통 패턴(공공기관 사칭 60% 비중) 참고
252,1,스팸_사기,광고성스팸,불법도박광고,SMS,"[프리미엄카노지] 출석체크 포인 트 지급! 신규가입시  최대 50만 원 지급, 지금 바로 가입 hxxp://프리미엄카지노-298.top/9058","080 수신거부 번호 없음, 단축/변형 URL, 미신고 도박사이트, 고액 지급 미끼",방통위·KISA 문자스팸 통계(도박 유형 약 40%) 패턴 참고
253,0,정상,정상,쇼핑주문확인,이메일,"제목: [29CM] 주문이 정상적으로 완료되었습니다
본문: 주문번호 356433, 결제금액 190,000원. 배송 조회는 마이페이지에서 확인 가능합니다.",해당없음(정상 메시지),일상적으로 발생하는 정상 업무/생활 커뮤니케이션 예시(합성)
254,1,스팸_사기,악성_해킹시도,택배사칭_스미싱,SMS,[로젠택배] 송장번호(7911713014) 배송 지연으로 재배송 신청이 필요합 니다. 확인: hxxp://로젠택배-788.top/6908 ⚠️,"실제 주문내역 없음, 단축/변형 URL, 클릭 시 악성 앱 설치 유도",이스트시큐리티 알약 블로그·cashnote 스미싱 총정리 패턴 참고
255,1,스팸_사기,악성_해킹시도,청첩장_부고장사칭_스미싱,SMS,OOO님의 장례식에 초대합니다. 모바일 부고장 확인하기 hxxp://mcard-invite-788.kr/9724,"지인 사칭, 모바일 청첩장/부고장 클릭 유도 후 악성 앱 설치, 실제 지인 확인 불가",cashnote 스미싱 총정리(모바일청첩장 클릭 후 대출 피해) 패턴 참고
